time_ms,temp_C,pressure_Pa,altitude_m,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,angleX_deg,angleY_deg,angleZ_deg,latitude,longitude,distance_m
292256.0,18.7,101509.75,114.6,-9.764,0.17,-0.421,-0.05,0.012,0.018,125.609,87.25,242.121,54.303513,-5.583983,330866.91
292505.0,18.7,101510.23,114.56,-9.752,0.098,-0.649,-0.016,0.0,0.009,147.448,86.948,242.302,54.303513,-5.583983,330866.91
292756.0,18.7,101510.23,114.56,-9.785,0.201,-0.551,-0.058,0.009,0.022,130.873,87.27,242.528,54.303513,-5.583983,330866.91
293005.0,18.7,101510.23,114.56,-9.72,0.072,-0.723,-0.017,-0.007,0.02,152.154,87.016,242.727,54.303513,-5.583983,330866.91
293255.0,18.7,101509.58,114.62,-9.73,0.196,-0.486,-0.045,0.015,0.011,149.174,87.314,242.992,54.303513,-5.583983,330866.91
293504.0,18.7,101509.83,114.6,-9.752,0.036,-0.34,-0.04,0.005,0.017,132.172,87.051,243.184,54.303513,-5.583983,330866.91
293759.0,18.7,101509.59,114.62,-9.737,0.007,-0.06,-0.006,0.011,0.014,79.394,87.425,243.295,54.303513,-5.583983,330866.91
294008.0,18.7,101508.61,114.7,-9.74,0.105,-0.663,-0.048,0.006,0.02,112.544,87.071,243.568,54.303513,-5.583983,330866.91
294257.0,18.7,101507.8,114.77,-9.711,0.168,-0.474,-0.028,0.011,0.008,136.108,87.181,243.734,54.303513,-5.583983,330866.91
294506.0,18.7,101507.31,114.81,-9.701,0.225,-0.716,0.063,0.006,0.011,112.631,87.031,243.838,54.303513,-5.583983,330866.91
294757.0,18.7,101506.83,114.85,-9.768,0.098,-0.747,-0.027,-0.002,0.0,119.354,86.651,244.196,54.303513,-5.583983,330866.91
295006.0,18.7,101506.5,114.87,-9.768,-0.022,-0.433,-0.028,0.012,0.021,70.206,87.103,244.361,54.303513,-5.583983,330866.91
295255.0,18.71,101505.91,114.92,-9.689,0.287,-0.4,-0.042,0.014,0.011,116.088,86.996,244.622,54.303513,-5.583983,330866.91
295505.0,18.71,101505.41,114.96,-9.807,0.026,-0.503,-0.04,0.001,0.017,103.952,87.077,244.728,54.303513,-5.583983,330866.91
295759.0,18.71,101505.34,114.97,-9.744,0.393,-0.294,-0.048,0.009,0.011,126.918,87.107,244.994,54.303513,-5.583982,330866.97
296008.0,18.71,101505.09,114.99,-9.716,0.206,-0.759,-0.024,0.008,0.018,91.085,87.083,245.16,54.303513,-5.583982,330866.97
296257.0,18.71,101506.08,114.91,-9.713,0.242,-0.493,-0.007,0.012,-0.004,123.156,86.981,245.37,54.303513,-5.583982,330866.97
296506.0,18.71,101505.91,114.92,-9.752,0.007,-0.472,-0.036,-0.004,0.022,84.222,86.941,245.494,54.303513,-5.583982,330866.97
296757.0,18.71,101506.62,114.86,-9.742,0.156,-0.591,-0.041,0.013,0.005,103.532,87.12,245.691,54.303513,-5.583982,330866.97
297007.0,18.71,101506.62,114.86,-9.744,0.249,-0.45,-0.053,0.002,0.027,100.698,87.091,245.88,54.303513,-5.583982,330866.97
297256.0,18.71,101506.3,114.89,-9.778,0.105,-0.517,-0.034,0.008,0.009,131.698,87.129,246.093,54.303513,-5.583982,330866.97
297505.0,18.72,101505.56,114.95,-9.747,0.326,-0.587,-0.064,0.01,0.024,64.749,87.176,246.318,54.303513,-5.583982,330866.97
297759.0,18.72,101505.73,114.94,-9.663,0.555,-0.816,-0.036,0.015,0.01,64.09,87.089,246.503,54.303513,-5.583982,330866.97
298003.0,18.72,101505.73,114.94,-9.737,0.309,-0.637,-0.005,-0.007,0.009,71.781,86.88,246.679,54.303513,-5.583982,330866.97
298258.0,18.72,101506.22,114.9,-9.725,0.182,-0.342,-0.002,0.007,0.008,85.335,87.037,246.866,54.303513,-5.583982,330866.97
298507.0,18.72,101507.45,114.8,-9.783,-0.079,-0.366,-0.014,0.005,0.007,93.833,87.109,247.038,54.303513,-5.583982,330866.97
298758.0,18.72,101508.09,114.74,-9.785,0.189,-0.227,-0.064,0.004,0.022,74.383,87.229,247.237,54.303513,-5.583982,330866.97
299007.0,18.72,101508.42,114.71,-9.735,0.321,-0.572,-0.014,0.012,0.007,109.708,87.217,247.508,54.303513,-5.583982,330866.97
299256.0,18.72,101508.16,114.74,-9.764,-0.187,-0.366,-0.01,-0.001,0.004,87.654,86.99,247.618,54.303513,-5.583982,330866.97
299505.0,18.72,101507.66,114.78,-9.706,-0.024,-0.587,-0.042,0.007,0.017,99.71,87.137,247.874,54.303513,-5.583982,330866.97
299757.0,18.72,101507.75,114.77,-9.737,-0.019,-0.455,-0.015,-0.004,-0.002,87.511,86.81,248.035,54.303513,-5.583982,330866.97
300006.0,18.72,101507.42,114.8,-9.744,-0.01,-0.491,-0.05,0.006,0.018,86.511,87.078,248.227,54.303513,-5.583982,330866.97
300255.0,18.73,101507.67,114.78,-9.737,0.352,-0.089,-0.029,0.014,0.013,112.267,87.258,248.476,54.303513,-5.583982,330866.97
300504.0,18.73,101507.34,114.8,-9.718,0.022,-0.541,-0.024,0.004,0.02,103.551,87.103,248.605,54.303513,-5.583982,330866.97
300759.0,18.73,101507.92,114.76,-9.708,0.201,-0.51,-0.031,0.007,0.012,129.152,87.058,248.875,54.303513,-5.58398,330867.03
301008.0,18.73,101507.77,114.77,-9.694,0.206,-0.318,-0.029,0.002,0.012,148.089,87.079,249.023,54.303513,-5.58398,330867.03
301257.0,18.73,101507.59,114.78,-9.706,0.158,-0.757,-0.041,0.005,0.018,153.645,87.217,249.227,54.303513,-5.58398,330867.03
301507.0,18.73,101507.16,114.82,-9.735,0.211,-0.713,-0.077,0.012,0.026,89.32,87.15,249.47,54.303513,-5.58398,330867.03
301758.0,18.73,101505.97,114.92,-9.73,0.146,-0.654,-0.047,-0.005,0.016,100.013,86.842,249.657,54.303513,-5.58398,330867.03
302007.0,18.73,101506.02,114.91,-9.711,0.271,-0.723,-0.035,0.004,0.014,117.388,86.969,249.831,54.303513,-5.58398,330867.03
302256.0,18.73,101505.53,114.95,-9.766,0.261,-0.194,-0.03,0.008,0.013,136.922,87.172,250.037,54.303513,-5.58398,330867.03
302506.0,18.73,101505.7,114.94,-9.785,0.002,-0.263,-0.029,0.007,0.013,141.795,87.248,250.189,54.303513,-5.58398,330867.03
302755.0,18.73,101505.2,114.98,-9.706,0.172,-0.575,-0.043,0.018,0.02,125.224,87.379,250.431,54.303513,-5.583982,330866.97
303004.0,18.73,101506.11,114.91,-9.725,0.481,-1.003,-0.024,0.003,0.014,105.535,87.001,250.63,54.303513,-5.583982,330866.97
303254.0,18.73,101506.44,114.88,-9.742,0.022,-0.488,0.05,0.009,-0.003,104.04,87.228,250.72,54.303513,-5.583982,330866.97
303503.0,18.74,101507.5,114.79,-9.761,-0.024,-1.228,0.415,-0.013,-0.041,112.757,86.843,250.553,54.303513,-5.583982,330866.97
303759.0,18.74,101508.2,114.73,-9.606,0.012,-0.814,-0.562,0.029,0.053,47.704,86.733,250.94,54.303513,-5.583982,330866.97
304003.0,18.74,101508.05,114.75,-9.843,0.263,-0.826,-0.117,0.001,0.014,43.469,86.405,251.347,54.303513,-5.583982,330866.97
304258.0,18.74,101508.62,114.7,-9.752,0.206,-0.642,-0.033,0.009,0.01,57.092,86.903,251.563,54.303513,-5.583982,330866.97
304507.0,18.74,101508.45,114.71,-9.697,0.371,-0.599,-0.018,-0.001,0.014,82.349,86.838,251.886,54.303513,-5.583982,330866.97
304757.0,18.74,101508.7,114.69,-9.79,0.029,-0.362,0.01,0.005,-0.001,120.01,87.097,251.926,54.303513,-5.58398,330867.03
305006.0,18.74,101507.73,114.77,-9.735,0.486,-0.577,-0.105,-0.005,0.038,97.169,87.011,252.23,54.303513,-5.58398,330867.03
305256.0,18.75,101507.95,114.75,-9.768,0.053,-0.436,-0.022,0.005,0.003,109.758,87.082,252.296,54.303513,-5.58398,330867.03
305505.0,18.75,101508.27,114.73,-9.744,0.476,-0.464,-0.035,0.002,0.012,116.569,87.102,252.602,54.303513,-5.58398,330867.03
305755.0,18.75,101507.78,114.77,-9.73,-0.012,-0.534,0.081,0.01,0.004,84.065,87.21,252.621,54.303513,-5.58398,330867.03
306004.0,18.75,101507.45,114.79,-9.732,0.603,0.431,-0.028,-0.017,0.023,46.359,86.792,253.018,54.303513,-5.58398,330867.03
306253.0,18.75,101507.22,114.81,-9.783,0.266,-0.038,0.009,-0.007,0.0,61.259,86.704,253.199,54.303513,-5.58398,330867.03
306508.0,18.75,101506.73,114.86,-9.735,0.213,-0.347,-0.057,0.0,0.021,87.5,86.896,253.423,54.303513,-5.58398,330867.03
306759.0,18.75,101506.41,114.88,-9.735,0.077,-0.326,-0.022,0.011,0.007,113.261,87.084,253.535,54.303513,-5.58398,330867.03
307003.0,18.75,101506.66,114.86,-9.708,0.249,-0.462,-0.008,0.006,0.018,144.197,87.149,253.765,54.303513,-5.58398,330867.03
307258.0,18.75,101507.03,114.83,-9.771,0.105,-0.342,-0.027,0.006,0.007,153.44,87.148,253.901,54.303513,-5.58398,330867.03
307507.0,18.75,101507.36,114.8,-9.697,0.098,-0.479,-0.067,0.023,0.014,160.194,87.451,254.06,54.303513,-5.58398,330867.03
307758.0,18.75,101508.01,114.75,-9.708,0.163,-0.493,-0.009,-0.006,-0.001,149.838,87.21,254.131,54.303513,-5.58398,330867.03
308007.0,18.75,101507.84,114.76,-9.73,-0.163,-0.512,0.211,-0.005,-0.004,98.371,87.198,254.003,54.303513,-5.58398,330867.03
308256.0,18.76,101507.77,114.77,-9.831,-0.11,-0.529,-0.085,-0.001,0.029,37.121,87.067,254.166,54.303513,-5.58398,330867.03
308506.0,18.76,101507.28,114.81,-9.699,0.089,-0.488,0.092,0.011,0.009,81.825,87.354,254.397,54.303513,-5.58398,330867.03
308757.0,18.76,101507.69,114.78,-9.737,0.048,-0.397,-0.07,0.011,0.022,36.388,87.185,254.413,54.303513,-5.58398,330867.03
309006.0,18.76,101507.2,114.82,-9.73,0.012,-0.405,-0.091,0.012,0.017,52.549,87.299,254.699,54.303513,-5.58398,330867.03
309255.0,18.76,101507.05,114.83,-9.766,0.06,-0.541,-0.037,0.011,0.017,80.574,87.254,254.971,54.303513,-5.58398,330867.03
309504.0,18.76,101506.88,114.84,-9.735,0.038,-0.438,-0.002,0.008,0.012,128.092,87.345,255.206,54.303513,-5.58398,330867.03
309755.0,18.76,101507.3,114.81,-9.85,-0.103,-0.261,0.231,-0.007,-0.018,91.392,87.159,255.215,54.303513,-5.58398,330867.03
310004.0,18.76,101507.3,114.81,-9.776,-0.153,-0.378,0.031,0.007,0.006,19.382,87.247,255.365,54.303513,-5.58398,330867.03
310253.0,18.76,101507.94,114.76,-9.756,-0.031,-0.515,-0.04,0.005,0.016,-13.864,87.247,255.571,54.303513,-5.58398,330867.03
310508.0,18.76,101508.66,114.7,-9.737,-0.084,-0.548,-0.038,0.011,0.016,-18.107,87.418,255.764,54.303513,-5.58398,330867.03
310756.0,18.76,101508.33,114.72,-9.749,-0.014,-0.45,-0.044,0.001,0.016,-12.275,87.261,255.989,54.303513,-5.58398,330867.03
311005.0,18.76,101508.16,114.74,-9.756,0.062,-0.419,-0.026,0.003,0.011,16.761,87.336,256.195,54.303513,-5.58398,330867.03
311254.0,18.77,101509.06,114.66,-9.744,0.038,-0.33,-0.045,0.001,0.013,9.496,87.216,256.37,54.303513,-5.58398,330867.03
311503.0,18.77,101509.22,114.65,-9.737,0.026,-0.45,-0.029,0.011,0.015,2.86,87.435,256.572,54.303513,-5.58398,330867.03
311754.0,18.77,101510.29,114.56,-9.752,-0.038,-0.429,-0.028,0.001,0.011,-6.461,87.285,256.766,54.303513,-5.58398,330867.03
312003.0,18.77,101509.97,114.59,-9.773,-0.048,-0.508,-0.028,0.009,0.014,-9.409,87.402,256.959,54.303513,-5.58398,330867.03
312258.0,18.77,101509.47,114.63,-9.773,-0.05,-0.479,-0.057,0.001,0.016,-17.903,87.233,257.185,54.303513,-5.58398,330867.03
312507.0,18.77,101508.98,114.67,-9.754,0.014,-0.426,-0.055,0.011,0.014,27.155,87.384,257.429,54.303513,-5.58398,330867.03
312760.0,18.77,101509.05,114.66,-9.811,0.409,-0.788,-0.181,0.006,0.068,-28.221,87.218,257.909,54.303513,-5.58398,330867.03
313003.0,18.77,101508.97,114.67,-9.84,-0.041,-0.182,-0.124,0.027,0.039,-27.01,86.898,258.391,54.303513,-5.58398,330867.03
313258.0,18.77,101508.31,114.72,-9.706,0.366,-0.63,-0.01,-0.002,0.012,5.59,86.598,258.604,54.303513,-5.58398,330867.03
313507.0,18.78,101508.23,114.73,-9.787,0.16,-0.287,-0.02,0.013,0.009,37.279,87.032,258.791,54.303513,-5.58398,330867.03
313757.0,18.78,101508.56,114.7,-9.787,0.153,-0.541,-0.023,-0.005,0.013,34.576,86.912,259.025,54.303513,-5.58398,330867.03
314006.0,18.78,101508.23,114.73,-9.783,0.132,-0.402,-0.042,0.012,0.015,78.432,87.311,259.186,54.303513,-5.58398,330867.03
314255.0,18.78,101507.27,114.81,-9.732,0.242,-0.541,-0.039,0.001,0.015,113.861,87.0,259.389,54.303513,-5.58398,330867.03
314504.0,18.78,101507.8,114.77,-9.764,0.019,-0.436,-0.035,0.006,0.015,132.235,87.155,259.558,54.303513,-5.58398,330867.03
314760.0,18.78,101507.47,114.79,-9.68,0.46,-0.493,-0.001,0.006,0.01,120.995,87.002,259.871,54.303513,-5.58398,330867.03
315003.0,18.78,101507.64,114.78,-9.747,-0.048,-0.505,-0.026,-0.007,0.013,90.026,87.007,259.985,54.303513,-5.58398,330867.03
315258.0,18.78,101507.72,114.77,-9.797,0.247,-0.29,-0.004,0.002,0.006,68.77,87.014,260.342,54.303513,-5.58398,330867.03
315507.0,18.78,101507.08,114.83,-9.773,0.024,-0.266,-0.031,0.009,0.008,124.239,87.219,260.447,54.303513,-5.58398,330867.03
315756.0,18.78,101507.23,114.81,-9.732,0.297,-0.29,-0.121,0.022,0.003,142.447,87.237,260.612,54.303513,-5.583982,330866.97
316005.0,18.78,101508.14,114.74,-9.792,0.01,-0.431,-0.099,0.006,0.021,95.446,86.956,260.819,54.303513,-5.583982,330866.97
316255.0,18.78,101507.81,114.77,-9.711,0.048,-0.484,-0.067,0.014,0.026,67.924,87.173,261.032,54.303513,-5.583982,330866.97
316504.0,18.78,101507.97,114.75,-9.742,-0.16,-0.275,-0.011,-0.005,0.021,59.055,86.778,261.221,54.303513,-5.583982,330866.97
316758.0,18.78,101507.81,114.77,-9.79,-0.029,-0.565,-0.066,0.014,0.02,84.513,87.091,261.482,54.303513,-5.583982,330866.97
317007.0,18.79,101507.86,114.76,-9.72,0.366,-0.426,0.027,-0.007,0.006,121.319,86.706,261.736,54.303513,-5.583982,330866.97
317256.0,18.78,101506.83,114.85,-9.785,0.223,-0.206,-0.048,-0.006,0.034,45.026,86.736,261.897,54.303513,-5.583982,330866.97
317505.0,18.79,101506.08,114.91,-9.823,-0.364,-0.56,0.09,0.022,-0.02,46.842,86.841,262.143,54.303513,-5.583982,330866.97
317755.0,18.78,101505.05,114.99,-9.735,0.089,-0.517,0.028,0.0,0.002,72.216,86.736,262.409,54.303513,-5.583982,330866.97
318004.0,18.79,101505.59,114.95,-9.764,0.189,-0.541,-0.083,0.028,0.019,64.414,87.26,262.592,54.303513,-5.583982,330866.97
318253.0,18.79,101506.0,114.92,-9.72,0.235,-0.309,0.006,-0.007,0.011,86.2,86.872,262.79,54.303513,-5.583982,330866.97
318508.0,18.79,101505.75,114.94,-9.737,0.156,-0.342,-0.11,0.016,0.021,107.94,87.295,262.979,54.303513,-5.583982,330866.97
318760.0,18.79,101506.33,114.89,-9.742,0.077,-0.45,0.004,0.0,0.01,125.814,87.055,263.265,54.303513,-5.583982,330866.97
319003.0,18.79,101506.0,114.92,-9.787,-0.163,-0.192,-0.042,0.003,0.013,99.541,87.168,263.369,54.303513,-5.583982,330866.97
319258.0,18.79,101505.11,114.99,-9.785,0.223,-0.409,-0.063,0.017,0.025,78.802,87.194,263.739,54.303513,-5.583982,330866.97
319507.0,18.79,101504.12,115.07,-9.711,0.405,-0.453,-0.046,0.005,0.011,75.453,87.01,263.875,54.303513,-5.583982,330866.97
319756.0,18.79,101503.56,115.12,-9.708,0.407,-0.709,-0.04,0.013,0.014,69.155,87.14,264.09,54.303513,-5.583982,330866.97
320005.0,18.79,101503.08,115.16,-9.764,0.12,-0.558,-0.031,0.005,0.008,81.519,87.076,264.246,54.303513,-5.583982,330866.97
320255.0,18.79,101500.62,115.36,-9.704,0.134,-0.699,-0.023,0.002,0.007,98.992,86.905,264.607,54.303513,-5.583982,330866.97
320504.0,18.79,101499.33,115.47,-9.811,-0.048,-0.35,-0.041,0.009,0.016,53.454,87.05,264.7,54.303513,-5.583982,330866.97
320755.0,18.8,101498.57,115.53,-9.732,0.036,-0.747,-0.033,0.003,0.017,80.846,87.034,265.013,54.303513,-5.58398,330867.03
321004.0,18.8,101497.27,115.64,-9.701,0.266,-0.915,-0.051,0.002,0.009,62.059,86.555,265.175,54.303513,-5.58398,330867.03
321254.0,18.8,101495.31,115.8,-9.689,0.5,-0.431,-0.068,-0.005,0.022,78.879,86.622,265.47,54.303513,-5.58398,330867.03
321503.0,18.8,101492.21,116.06,-9.747,-0.034,-0.362,-0.045,0.012,0.003,64.144,86.93,265.637,54.303513,-5.58398,330867.03
321758.0,18.8,101490.58,116.19,-9.725,0.318,-0.749,-0.05,-0.006,0.014,88.353,86.784,265.866,54.303513,-5.58398,330867.03
322007.0,18.8,101490.91,116.17,-9.665,0.199,-0.551,-0.047,0.02,0.021,119.918,87.334,266.046,54.303513,-5.58398,330867.03
322257.0,18.8,101491.97,116.08,-9.84,0.084,-0.285,-0.016,-0.017,0.011,135.975,86.906,266.236,54.303513,-5.58398,330867.03
322506.0,18.8,101492.46,116.04,-9.84,0.026,-0.065,-0.035,0.011,0.013,142.941,87.276,266.416,54.303513,-5.58398,330867.03
322759.0,18.8,101492.46,116.04,-9.768,0.204,-0.364,-0.045,0.001,0.007,147.442,87.233,266.618,54.303513,-5.58398,330867.03
323003.0,18.8,101492.3,116.05,-9.689,0.208,-0.316,-0.035,0.01,0.016,153.676,87.428,266.771,54.303513,-5.58398,330867.03
323258.0,18.8,101493.69,115.94,-9.67,0.306,-0.567,-0.023,0.0,0.01,156.06,87.1,266.986,54.303513,-5.58398,330867.03
323507.0,18.8,101494.18,115.9,-9.795,0.053,-0.237,-0.023,0.008,0.014,158.238,87.351,267.129,54.303513,-5.58398,330867.03
323756.0,18.8,101494.67,115.85,-9.768,0.227,-0.615,-0.033,0.01,0.013,157.678,87.194,267.39,54.303513,-5.58398,330867.03
324005.0,18.8,101495.38,115.8,-9.744,0.105,-0.457,-0.041,0.002,0.017,126.857,87.215,267.523,54.303513,-5.58398,330867.03
324255.0,18.8,101496.68,115.69,-9.749,0.285,-0.433,-0.021,0.009,0.015,132.783,87.243,267.758,54.303513,-5.58398,330867.03
324504.0,18.81,101498.23,115.56,-9.785,0.12,-0.259,-0.029,0.009,0.01,145.835,87.263,267.902,54.303513,-5.58398,330867.03
324756.0,18.81,101499.45,115.46,-9.732,0.213,-0.589,-0.036,0.007,0.015,153.611,87.248,268.12,54.303513,-5.58398,330867.03
325005.0,18.81,101499.94,115.42,-9.711,0.16,-0.551,-0.032,0.005,0.007,154.73,87.121,268.274,54.303513,-5.58398,330867.03
325254.0,18.81,101500.59,115.36,-9.742,0.259,-0.666,-0.042,0.012,0.018,160.527,87.34,268.474,54.303513,-5.58398,330867.03
325503.0,18.81,101501.73,115.27,-9.756,0.127,-0.261,-0.031,0.0,0.005,158.343,87.058,268.638,54.303513,-5.58398,330867.03
325756.0,18.81,101502.86,115.18,-9.737,0.187,-0.543,-0.043,0.011,0.02,162.054,87.315,268.837,54.303513,-5.58398,330867.03
326006.0,18.81,101503.52,115.12,-10.022,0.156,-0.792,-0.313,0.043,-0.004,119.184,85.655,268.945,54.303513,-5.58398,330867.03
326255.0,18.81,101503.83,115.1,-9.778,0.297,0.156,-0.03,-0.024,0.014,52.989,85.891,268.899,54.303513,-5.58398,330867.03
326504.0,18.81,101502.69,115.19,-9.694,-0.405,-0.16,-0.166,0.0,0.031,42.144,86.268,269.435,54.303513,-5.58398,330867.03
326756.0,18.82,101502.45,115.21,-9.814,-0.158,-0.007,-0.032,0.016,0.012,60.603,86.412,269.664,54.303513,-5.58398,330867.03
327005.0,18.82,101502.12,115.24,-9.725,0.182,-0.584,-0.046,0.01,0.022,59.963,86.75,269.916,54.303513,-5.58398,330867.03
327254.0,18.82,101502.22,115.23,-9.747,0.249,-0.45,-0.034,0.012,0.01,92.781,87.124,270.063,54.303513,-5.58398,330867.03
327503.0,18.82,101502.22,115.23,-9.706,0.321,-0.826,-0.038,0.002,0.019,91.49,86.98,270.286,54.303513,-5.58398,330867.03
327756.0,18.82,101503.08,115.16,-9.771,0.194,-0.405,-0.027,0.005,0.005,122.989,87.111,270.469,54.303513,-5.58398,330867.03
328005.0,18.82,101502.92,115.17,-9.761,0.067,-0.294,-0.038,0.003,0.018,115.131,87.132,270.668,54.303513,-5.58398,330867.03
328255.0,18.82,101503.98,115.08,-9.773,0.055,-0.35,-0.027,0.013,0.009,138.894,87.292,270.841,54.303513,-5.58398,330867.03
328504.0,18.82,101504.31,115.06,-9.723,0.218,-0.611,-0.038,0.005,0.018,154.306,87.18,271.063,54.303513,-5.58398,330867.03
328755.0,18.83,101504.56,115.07,-9.735,0.156,-0.663,-0.038,0.006,0.01,155.348,87.227,271.227,54.303513,-5.58398,330867.03
329004.0,18.83,101504.89,115.01,-9.749,0.225,-0.522,-0.034,0.003,0.015,160.175,87.159,271.473,54.303513,-5.58398,330867.03
329254.0,18.83,101505.21,114.98,-9.759,0.084,-0.254,-0.029,0.001,0.01,159.246,87.156,271.629,54.303513,-5.58398,330867.03
329503.0,18.82,101503.98,115.08,-9.761,0.213,-0.369,-0.037,0.013,0.016,159.457,87.308,271.877,54.303513,-5.58398,330867.03
329756.0,18.83,101503.75,115.1,-9.754,0.103,-0.433,-0.034,0.004,0.011,159.209,87.235,272.027,54.303513,-5.58398,330867.03
330005.0,18.83,101503.42,115.13,-9.718,0.218,-0.618,-0.038,0.011,0.016,159.548,87.339,272.259,54.303513,-5.58398,330867.03
330254.0,18.83,101503.96,115.08,-9.754,0.096,-0.517,-0.031,-0.003,0.011,161.27,87.085,272.411,54.303513,-5.58398,330867.03
330503.0,18.83,101503.96,115.08,-9.752,0.189,-0.472,-0.037,0.006,0.015,160.491,87.257,272.65,54.303513,-5.58398,330867.03
330760.0,18.83,101504.05,115.08,-9.773,0.091,-0.239,-0.037,-0.001,0.013,159.342,87.137,272.84,54.303513,-5.58398,330867.03
331003.0,18.83,101503.72,115.1,-9.761,0.192,-0.457,-0.043,0.012,0.016,159.965,87.321,273.063,54.303513,-5.58398,330867.03
331258.0,18.83,101503.97,115.08,-9.768,0.187,-0.354,-0.029,0.003,0.012,159.31,87.192,273.254,54.303513,-5.58398,330867.03
331507.0,18.83,101503.32,115.14,-9.754,0.168,-0.582,-0.03,0.009,0.014,160.031,87.258,273.454,54.303513,-5.58398,330867.03
331755.0,18.83,101503.0,115.16,-9.759,0.105,-0.464,-0.03,0.006,0.012,159.608,87.226,273.636,54.303513,-5.58398,330867.03
332004.0,18.83,101502.67,115.19,-9.756,0.129,-0.618,-0.037,0.002,0.016,161.537,87.158,273.854,54.303513,-5.58398,330867.03
332253.0,18.83,101502.18,115.23,-9.78,0.098,-0.39,-0.037,0.009,0.01,158.75,87.288,274.027,54.303513,-5.58398,330867.03
332508.0,18.84,101502.89,115.17,-9.72,0.12,-0.46,0.005,-0.002,0.004,160.917,87.131,274.141,54.303513,-5.58398,330867.03
332758.0,18.84,101503.21,115.15,-9.754,0.038,-0.503,-0.008,0.009,-0.004,161.538,87.281,274.147,54.303513,-5.58398,330867.03
333007.0,18.84,101503.3,115.14,-9.73,0.237,-0.582,0.292,-0.019,-0.027,138.322,86.885,273.951,54.303513,-5.58398,330867.03
333256.0,18.84,101503.23,115.15,-9.732,-0.11,-0.572,-0.051,0.019,0.017,59.646,87.181,274.117,54.303513,-5.58398,330867.03
333505.0,18.84,101503.23,115.15,-9.756,0.045,-0.472,-0.078,0.009,0.019,34.969,87.147,274.324,54.303513,-5.58398,330867.03
333759.0,18.84,101503.06,115.16,-9.737,-0.077,-0.476,-0.019,0.007,0.011,20.264,87.303,274.466,54.303513,-5.58398,330867.03
334008.0,18.84,101504.04,115.08,-9.744,0.072,-0.445,-0.031,0.004,0.014,23.313,87.298,274.724,54.303513,-5.58398,330867.03
334257.0,18.84,101504.37,115.05,-9.778,-0.012,-0.436,-0.037,0.008,0.014,-9.541,87.359,274.896,54.303513,-5.58398,330867.03
334506.0,18.84,101504.58,115.03,-9.72,0.022,-0.491,-0.059,0.006,0.019,-23.06,87.329,275.098,54.303513,-5.58398,330867.03
334757.0,18.84,101503.77,115.1,-9.728,-0.266,-0.359,-0.097,0.005,0.055,-75.558,87.349,275.578,54.303513,-5.58398,330867.03
335007.0,18.85,101502.55,115.2,-9.778,0.373,-0.819,-0.046,-0.016,0.026,17.526,86.44,276.252,54.303513,-5.58398,330867.03
335256.0,18.85,101501.57,115.28,-9.685,0.026,-0.424,-0.045,0.003,0.009,42.291,86.764,276.41,54.303513,-5.58398,330867.03
335505.0,18.85,101500.11,115.4,-9.778,0.067,-0.194,-0.023,0.002,0.018,78.734,87.087,276.69,54.303513,-5.58398,330867.03
335759.0,18.85,101499.38,115.46,-9.783,-0.026,-0.5,-0.04,0.01,0.011,67.124,87.266,276.809,54.303513,-5.58398,330867.03
336003.0,18.85,101499.3,115.47,-9.72,0.318,-0.453,-0.035,0.004,0.019,100.857,87.152,277.072,54.303513,-5.58398,330867.03
336257.0,18.85,101499.14,115.48,-9.699,0.136,-0.613,-0.039,0.005,0.01,135.331,87.156,277.212,54.303513,-5.58398,330867.03
336507.0,18.85,101499.14,115.48,-9.744,0.273,-0.345,-0.037,0.008,0.015,148.637,87.214,277.455,54.303513,-5.58398,330867.03
336756.0,18.85,101498.81,115.51,-9.737,0.115,-0.426,-0.029,0.002,0.011,153.179,87.202,277.602,54.303513,-5.58398,330867.03
337005.0,18.85,101499.14,115.48,-9.747,0.213,-0.469,-0.03,0.006,0.011,155.663,87.229,277.835,54.303513,-5.58398,330867.03
337254.0,18.85,101499.2,115.48,-9.759,0.036,-0.481,-0.032,0.003,0.012,160.177,87.129,277.985,54.303513,-5.58398,330867.03
337503.0,18.86,101499.93,115.42,-9.752,0.093,-0.208,-0.032,0.011,0.012,145.862,87.304,278.212,54.303513,-5.58398,330867.03
337757.0,18.86,101499.93,115.42,-9.756,0.12,-0.584,-0.031,0.006,0.019,124.79,87.377,278.367,54.303513,-5.58398,330867.03
338006.0,18.86,101499.61,115.45,-9.716,0.309,-0.532,-0.037,0.014,0.011,140.766,87.37,278.621,54.303513,-5.58398,330867.03
338255.0,18.85,101499.03,115.51,-9.737,0.113,-0.649,-0.033,-0.005,0.017,156.161,87.054,278.758,54.303513,-5.58398,330867.03
338504.0,18.86,101499.28,115.47,-9.764,0.259,-0.417,-0.034,0.007,0.011,153.272,87.231,279.035,54.303513,-5.58398,330867.03
338766.0,18.86,101499.12,115.49,-9.776,0.007,-0.23,-0.044,0.001,0.016,154.629,87.197,279.202,54.303513,-5.58398,330867.03
339003.0,18.86,101500.02,115.41,-9.732,0.168,-0.254,-0.038,0.014,0.016,155.044,87.414,279.458,54.303513,-5.58398,330867.03
339253.0,18.86,101500.67,115.36,-9.776,0.014,-0.39,-0.036,0.0,0.015,148.385,87.15,279.58,54.303513,-5.58398,330867.03
